OrderID,Seq,OrderDate,ProductID,Qty,Amt,CustomerID
45,7,2016-01-09,p1231011,1,909,c119748
47,5,2016-01-09,p1072601,1,4600,c324337
47,7,2016-01-09,p1127201,1,3727,c324337
49,2,2016-01-09,p1175481,1,1300,c043530
49,3,2016-01-09,p1012951,1,3000,c043530
53,4,2016-01-09,p1194801,1,8200,c313433
59,1,2016-01-09,p1178011,1,8800,c017672
59,10,2016-01-09,p1012951,1,3000,c017672
59,12,2016-01-09,p1012761,1,1700,c017672
59,13,2016-01-09,p1012581,1,1000,c017672
59,15,2016-01-09,p1005891,1,1950,c017672
61,7,2016-01-09,p1175481,1,1300,c317839
61,8,2016-01-09,p1100371,3,1200,c317839
61,9,2016-01-09,p1256521,1,1850,c317839
67,2,2016-01-09,p1097821,1,1000,c089400
67,5,2016-01-09,p1005891,1,1950,c089400
67,6,2016-01-09,p1175481,1,1300,c089400
69,4,2016-01-09,p1194801,2,16400,c229107
69,6,2016-01-09,p1127201,3,11181,c229107
71,1,2016-01-09,p1030071,1,3950,c028666
71,2,2016-01-09,p1072601,1,4600,c028666
71,3,2016-01-09,p1127201,1,3727,c028666
71,5,2016-01-09,p1012761,1,1700,c028666
75,1,2016-01-09,p1097821,1,1000,c311266
85,4,2016-01-09,p1013161,1,2900,c064759
85,5,2016-01-09,p1127201,1,3727,c064759
85,9,2016-01-09,p1194801,1,8200,c064759
87,1,2016-01-09,p1012751,1,1350,c236759
87,4,2016-01-09,p1175481,2,2600,c236759
87,5,2016-01-09,p1001771,1,3150,c236759
87,6,2016-01-09,p1005891,1,1950,c236759
91,3,2016-01-09,p1178011,1,8800,c350776
91,5,2016-01-09,p1012811,1,2500,c350776
91,6,2016-01-09,p1175481,1,1300,c350776
93,2,2016-01-09,p1054261,1,2091,c362893
93,5,2016-01-09,p1175481,1,1300,c362893
95,1,2016-01-09,p1011291,2,546,c136498
99,1,2016-01-09,p1005771,1,1850,c366858
99,3,2016-01-09,p1178011,1,8800,c366858
99,5,2016-01-09,p1012951,1,3000,c366858
103,1,2016-01-09,p1246581,1,1136,c295877
107,3,2016-01-09,p1005771,1,1850,c151657
107,6,2016-01-09,p1178011,1,8800,c151657
113,1,2016-01-09,p1175481,2,2600,c069371
113,3,2016-01-09,p1005891,1,1950,c069371
113,4,2016-01-09,p1005771,1,1850,c069371
117,1,2016-01-09,p1178011,1,8800,c179219
117,3,2016-01-09,p1194801,1,8200,c179219
119,1,2016-01-09,p1178011,1,8800,c193316
125,2,2016-01-09,p1005891,4,7800,c017538
125,4,2016-01-09,p1089531,2,5200,c017538
125,7,2016-01-09,p1012581,1,1000,c017538
125,8,2016-01-09,p1012751,2,2700,c017538
129,4,2016-01-09,p1030071,2,7900,c310506
133,1,2016-01-09,p1072601,1,4600,c167520
133,2,2016-01-09,p1012751,1,1350,c167520
133,3,2016-01-09,p1175481,1,1300,c167520
133,4,2016-01-09,p1005891,2,3900,c167520
135,1,2016-01-09,p1162631,1,4600,c343320
135,5,2016-01-09,p1139681,1,909,c343320
137,3,2016-01-09,p1001771,1,3150,c131572
141,1,2016-01-09,p1235451,1,1227,c323642
141,5,2016-01-09,p1012581,1,1000,c323642
3,10,2016-01-09,p1175481,2,2600,c177887
9,2,2016-01-10,p1072601,1,4600,c330406
9,15,2016-01-10,p1194801,1,8200,c330406
9,22,2016-01-10,p1012761,1,1700,c330406
9,23,2016-01-10,p1089531,1,2600,c330406
9,29,2016-01-10,p1175481,1,1300,c330406
9,30,2016-01-10,p1012581,1,1000,c330406
13,5,2016-01-10,p1194801,1,8200,c328823
13,8,2016-01-10,p1011291,1,273,c328823
19,3,2016-01-10,p1072601,1,4600,c226603
19,4,2016-01-10,p1133371,2,2000,c226603
21,2,2016-01-10,p1178011,1,8800,c274203
21,3,2016-01-10,p1089531,1,2600,c274203
21,6,2016-01-10,p1133371,1,1000,c274203
21,9,2016-01-10,p1235451,1,1227,c274203
23,3,2016-01-10,p1194801,1,8200,c017646
23,4,2016-01-10,p1005771,1,1850,c017646
25,4,2016-01-10,p1030071,1,3950,c318873
35,3,2016-01-10,p1175481,1,1300,c111750
37,1,2016-01-10,p1178011,1,8800,c140627
37,17,2016-01-10,p1005621,1,2900,c140627
43,7,2016-01-10,p1012951,1,3000,c278247
43,12,2016-01-10,p1001771,1,3150,c278247
43,14,2016-01-10,p1012811,1,2500,c278247
43,18,2016-01-10,p1012751,1,1350,c278247
45,1,2016-01-10,p1178011,1,8800,c258782
45,4,2016-01-10,p1005891,1,1950,c258782
45,9,2016-01-10,p1175481,1,1300,c258782
45,10,2016-01-10,p1005621,1,2900,c258782
45,13,2016-01-10,p1012581,1,1000,c258782
47,9,2016-01-10,p1005891,1,1950,c263277
47,10,2016-01-10,p1100371,2,800,c263277
47,13,2016-01-10,p1012811,1,2500,c263277
51,4,2016-01-10,p1207281,1,2600,c313987
55,2,2016-01-10,p1246581,1,1136,c218626
55,3,2016-01-10,p1012761,1,1700,c218626
55,4,2016-01-10,p1012811,1,2500,c218626
57,8,2016-01-10,p1030071,1,3950,c335794
57,13,2016-01-10,p1012951,1,3000,c335794
59,2,2016-01-10,p1097591,1,600,c083862
61,5,2016-01-10,p1005891,2,3900,c063941
61,7,2016-01-10,p1012761,1,1700,c063941
67,1,2016-01-10,p1162631,1,4600,c343724
69,2,2016-01-10,p1005891,1,1950,c255589
69,3,2016-01-10,p1072601,1,4600,c255589
73,1,2016-01-10,p1089531,1,2600,c095789
73,5,2016-01-10,p1012951,1,3000,c095789
73,6,2016-01-10,p1005771,1,1850,c095789
75,2,2016-01-10,p1178011,1,8800,c110521
75,3,2016-01-10,p1072601,2,9200,c110521
79,4,2016-01-10,p1005771,1,1850,c118110
79,6,2016-01-10,p1012761,1,1700,c118110
81,4,2016-01-10,p1005891,1,1950,c063176
83,3,2016-01-10,p1097591,1,600,c056399
83,9,2016-01-10,p1012951,1,3000,c056399
89,1,2016-01-10,p1178011,1,8800,c342774
89,7,2016-01-10,p1089531,1,2600,c342774
89,10,2016-01-10,p1175481,1,1300,c342774
89,16,2016-01-10,p1097831,1,1455,c342774
89,20,2016-01-10,p1012951,1,3000,c342774
91,2,2016-01-10,p1089531,1,2600,c310515
97,5,2016-01-10,p1012581,1,1000,c093176
97,6,2016-01-10,p1012811,1,2500,c093176
97,8,2016-01-10,p1012751,1,1350,c093176
99,2,2016-01-10,p1026741,1,3227,c220756
101,2,2016-01-10,p1175481,1,1300,c336439
105,1,2016-01-10,p1072601,3,13800,c132501
109,1,2016-01-10,p1013161,1,2900,c155920
109,3,2016-01-10,p1012811,1,2500,c155920
109,6,2016-01-10,p1234751,1,909,c155920
111,3,2016-01-10,p1054261,1,2091,c090006
111,5,2016-01-10,p1149401,1,909,c090006
111,6,2016-01-10,p1149411,1,1000,c090006
111,9,2016-01-10,p1175481,1,1300,c090006
111,10,2016-01-10,p1231011,1,909,c090006
111,11,2016-01-10,p1012761,1,1700,c090006
113,3,2016-01-10,p1072601,1,4600,c304195
113,7,2016-01-10,p1194801,1,8200,c304195
113,10,2016-01-10,p1207281,2,5200,c304195
113,12,2016-01-10,p1012811,1,2500,c304195
113,15,2016-01-10,p1012951,1,3000,c304195
113,17,2016-01-10,p1100371,2,800,c304195
115,3,2016-01-10,p1178011,1,8800,c017554
115,5,2016-01-10,p1194801,2,16400,c017554
121,1,2016-01-10,p1194801,1,8200,c261935
135,2,2016-01-10,p1030071,1,3950,c085186
135,3,2016-01-10,p1194801,1,8200,c085186
3,2,2016-01-10,p1072601,1,4600,c218286
3,3,2016-01-10,p1246581,1,1136,c218286
9,2,2016-01-10,p1175481,1,1300,c063593
13,1,2016-01-10,p1097831,1,1455,c204015
13,2,2016-01-10,p1072601,1,4600,c204015
13,3,2016-01-10,p1175481,1,1300,c204015
19,1,2016-01-10,p1005771,1,1850,c351428
19,2,2016-01-10,p1005891,1,1950,c351428
29,5,2016-01-10,p1097821,1,1000,c095391
29,10,2016-01-10,p1139681,1,909,c095391
37,2,2016-01-10,p1178011,1,8800,c238991
37,7,2016-01-10,p1097591,1,600,c238991
37,9,2016-01-10,p1072601,2,9200,c238991
37,12,2016-01-10,p1013161,1,2900,c238991
37,13,2016-01-10,p1097821,2,2000,c238991
39,1,2016-01-10,p1178011,1,8800,c298592
41,5,2016-01-10,p1005891,4,7800,c365459
41,11,2016-01-10,p1127201,1,3727,c365459
41,12,2016-01-10,p1175481,1,1300,c365459
41,13,2016-01-10,p1005621,1,2900,c365459
43,1,2016-01-10,p1072601,1,4600,c365956
43,2,2016-01-10,p1175481,1,1300,c365956
43,3,2016-01-10,p1097821,1,1000,c365956
45,12,2016-01-10,p1012751,1,1350,c368084
57,1,2016-01-10,p1178011,1,8800,c290664
57,2,2016-01-10,p1089531,1,2600,c290664
57,3,2016-01-10,p1012811,1,2500,c290664
57,5,2016-01-10,p1246581,1,1136,c290664
57,8,2016-01-10,p1001771,1,3150,c290664
63,2,2016-01-10,p1072601,1,4600,c264371
63,4,2016-01-10,p1133371,3,3000,c264371
63,5,2016-01-10,p1246581,3,3408,c264371
63,8,2016-01-10,p1030071,1,3950,c264371
67,2,2016-01-10,p1089531,1,2600,c078075
67,3,2016-01-10,p1005891,1,1950,c078075
67,7,2016-01-10,p1005621,1,2900,c078075
67,8,2016-01-10,p1012951,1,3000,c078075
67,9,2016-01-10,p1207281,1,2600,c078075
71,1,2016-01-10,p1178011,1,8800,c055600
71,2,2016-01-10,p1005771,1,1850,c055600
75,4,2016-01-10,p1012581,1,1000,c238056
81,4,2016-01-10,p1054261,1,2091,c066141
81,5,2016-01-10,p1149391,1,909,c066141
81,6,2016-01-10,p1234751,1,909,c066141
81,10,2016-01-10,p1097821,1,1000,c066141
81,11,2016-01-10,p1194801,1,8200,c066141
91,3,2016-01-10,p1005891,2,3900,c276284
91,7,2016-01-10,p1175481,1,1300,c276284
93,1,2016-01-10,p1072601,1,4600,c057902
97,1,2016-01-10,p1005891,1,1950,c255595
97,2,2016-01-10,p1005771,1,1850,c255595
113,1,2016-01-10,p1012751,2,2700,c150670
113,3,2016-01-10,p1178011,1,8800,c150670
115,2,2016-01-10,p1178011,1,8800,c116443
115,4,2016-01-10,p1097821,1,1000,c116443
115,5,2016-01-10,p1097831,1,1455,c116443
115,6,2016-01-10,p1119071,1,1091,c116443
115,8,2016-01-10,p1005771,1,1850,c116443
115,9,2016-01-10,p1005621,1,2900,c116443
117,1,2016-01-10,p1026741,1,3227,c153215
117,2,2016-01-10,p1005771,1,1850,c153215
123,1,2016-01-10,p1097821,1,1000,c046178
123,5,2016-01-10,p1012811,1,250,c046178
127,1,2016-01-10,p1097821,1,1000,c046178
127,5,2016-01-10,p1012811,1,2500,c046178
61,6,2016-01-11,p1013161,1,2900,c315433
61,8,2016-01-11,p1012761,1,1900,c315433
61,10,2016-01-11,p1005891,1,1950,c315433
61,11,2016-01-11,p1005771,1,1850,c315433
61,13,2016-01-11,p1175481,1,1300,c315433
61,17,2016-01-11,p1139681,1,909,c315433
61,18,2016-01-11,p1139701,1,1045,c315433
63,3,2016-01-11,p1175481,1,1300,c080508
65,1,2016-01-11,p1012811,1,2500,c255098
65,2,2016-01-11,p1127201,1,3727,c255098
67,1,2016-01-11,p1012751,1,1350,c268330
67,12,2016-01-11,p1246581,2,2272,c268330
67,14,2016-01-11,p1026741,1,3227,c268330
73,2,2016-01-11,p1012581,1,1000,c038315
73,3,2016-01-11,p1175481,1,1300,c038315
73,10,2016-01-11,p1005891,1,1950,c038315
75,1,2016-01-11,p1133371,7,7000,c271068
93,2,2016-01-11,p1005771,1,1850,c105415
95,1,2016-01-11,p1005771,1,1850,c354039
99,1,2016-01-11,p1072601,1,4150,c302963
99,4,2016-01-11,p1246581,1,1136,c302963
103,1,2016-01-11,p1072601,1,4150,c305167
103,2,2016-01-11,p1089531,1,2600,c305167
107,1,2016-01-11,p1178011,1,8800,c084202
109,1,2016-01-11,p1178011,1,8800,c355506
109,2,2016-01-11,p1001771,6,18900,c355506
109,4,2016-01-11,p1005891,1,1950,c355506
109,6,2016-01-11,p1072601,1,4150,c355506
115,1,2016-01-11,p1012751,1,1350,c048405
117,1,2016-01-11,p1089531,1,2600,c265761
117,5,2016-01-11,p1178011,1,8800,c265761
127,2,2016-01-11,p1175481,1,1300,c048774
127,8,2016-01-11,p1012581,1,1000,c048774
133,2,2016-01-11,p1072601,1,4150,c181972
141,2,2016-01-11,p1005891,1,1950,c220756
141,4,2016-01-11,p1175481,1,1300,c220756
145,2,2016-01-11,p1012581,5,5000,c142261
145,4,2016-01-11,p1005891,2,3900,c142261
157,3,2016-01-11,p1072601,1,4150,c312185
157,6,2016-01-11,p1012761,1,1900,c312185
3,3,2016-01-11,p1201601,1,2870,c313987
17,1,2016-01-11,p1201601,1,2870,c222080
17,2,2016-01-11,p1012751,1,1350,c222080
17,4,2016-01-11,p1005771,1,1850,c222080
19,3,2016-01-11,p1072601,1,4150,c068423
21,1,2016-01-11,p1030071,1,3950,c146132
23,5,2016-01-11,p1072601,2,8300,c296998
25,1,2016-01-11,p1012761,2,3800,c234998
27,3,2016-01-11,p1201601,1,2870,c227351
27,4,2016-01-11,p1001771,1,3150,c227351
27,6,2016-01-11,p1089531,1,2600,c227351
27,8,2016-01-11,p1012951,1,3000,c227351
27,9,2016-01-11,p1036481,1,1050,c227351
31,4,2016-01-11,p1052661,1,1455,c368157
31,11,2016-01-11,p1012951,1,3000,c368157
31,13,2016-01-11,p1144371,1,3100,c368157
45,7,2016-01-11,p1194801,1,8200,c254747
45,12,2016-01-11,p1012951,1,3000,c254747
47,7,2016-01-11,p1194801,1,8200,c254747
47,12,2016-01-11,p1012951,1,3000,c254747
51,1,2016-01-11,p1012811,1,2500,c368172
51,2,2016-01-11,p1030071,1,3950,c368172
51,8,2016-01-11,p1097821,1,1000,c368172
51,11,2016-01-11,p1052661,1,1455,c368172
55,2,2016-01-11,p1012811,1,2500,c192673
57,1,2016-01-11,p1207281,1,2600,c040668
57,2,2016-01-11,p1175481,1,1300,c040668
67,2,2016-01-11,p1012751,1,1350,c150417
69,2,2016-01-11,p1072601,1,4150,c189316
73,1,2016-01-11,p1005771,1,1850,c345078
73,2,2016-01-11,p1162631,1,4150,c345078
73,3,2016-01-11,p1005891,2,3900,c345078
73,5,2016-01-11,p1089531,1,2600,c345078
73,12,2016-01-11,p1012811,1,2500,c345078
73,13,2016-01-11,p1175481,1,1300,c345078
75,1,2016-01-11,p1005621,1,2900,c187241
83,1,2016-01-11,p1207281,1,2600,c153235
83,5,2016-01-11,p1005771,1,1850,c153235
85,1,2016-01-11,p1246581,1,1136,c218664
87,2,2016-01-11,p1012811,1,2500,c296737
87,5,2016-01-11,p1012951,1,3000,c296737
87,6,2016-01-11,p1013161,1,2900,c296737
87,8,2016-01-11,p1175481,1,1300,c296737
87,10,2016-01-11,p1005891,1,1950,c296737
87,11,2016-01-11,p1036481,1,1050,c296737
87,13,2016-01-11,p1012751,2,2700,c296737
93,6,2016-01-11,p1072601,1,4150,c032944
93,11,2016-01-11,p1194801,1,8200,c032944
95,1,2016-01-11,p1072601,1,4150,c088320
95,2,2016-01-11,p1012811,1,2500,c088320
101,4,2016-01-11,p1005891,1,1950,c282277
103,2,2016-01-11,p1133371,1,1000,c076781
105,1,2016-01-11,p1012761,1,1900,c194094
105,2,2016-01-11,p1097591,2,1200,c194094
105,4,2016-01-11,p1144371,1,3100,c194094
105,5,2016-01-11,p1012581,1,1000,c194094
105,6,2016-01-11,p1005771,1,1850,c194094
107,4,2016-01-11,p1013161,1,2900,c257773
107,6,2016-01-11,p1207281,1,2600,c257773
109,1,2016-01-11,p1005891,1,1950,c235016
111,8,2016-01-11,p1175481,1,1300,c348181
113,8,2016-01-11,p1097591,1,600,c271462
121,1,2016-01-11,p1005771,1,1850,c057902
121,3,2016-01-11,p1072601,1,4150,c057902
121,5,2016-01-11,p1194801,1,8200,c057902
125,3,2016-01-11,p1127201,1,3727,c327488
125,5,2016-01-11,p1012811,1,2500,c327488
129,6,2016-01-11,p1012751,1,1350,c189576
135,1,2016-01-11,p1162631,1,4150,c270755
137,3,2016-01-11,p1012751,1,1350,c054232
137,14,2016-01-11,p1246581,2,2272,c054232
137,15,2016-01-11,p1013161,1,2900,c054232
137,18,2016-01-11,p1012951,1,3000,c054232
143,2,2016-01-11,p1175481,1,1300,c131272
151,1,2016-01-11,p1246581,1,1136,c324615
153,7,2016-01-11,p1005771,1,1850,c258537
157,4,2016-01-11,p1012751,1,1350,c040668
159,4,2016-01-11,p1072601,1,4150,c306915
159,8,2016-01-11,p1012751,1,1350,c306915
167,3,2016-01-11,p1072601,1,4150,c189316
167,5,2016-01-11,p1005621,1,2900,c189316
169,1,2016-01-11,p1012581,1,1000,c279451
171,2,2016-01-11,p1012751,1,1350,c223840
171,3,2016-01-11,p1072601,3,12450,c223840
171,7,2016-01-11,p1246581,3,3408,c223840
175,1,2016-01-11,p1052661,1,1455,c352708
175,2,2016-01-11,p1139681,1,909,c352708
179,2,2016-01-11,p1178011,1,8800,c348181
179,4,2016-01-11,p1097821,1,1000,c348181
179,5,2016-01-11,p1054261,2,4182,c348181
181,3,2016-01-11,p1178011,1,8800,c173870
181,4,2016-01-11,p1005771,1,1850,c173870
181,6,2016-01-11,p1012951,1,3000,c173870
185,1,2016-01-11,p1072601,1,4150,c063771
191,1,2016-01-11,p1119071,1,1091,c082146
191,3,2016-01-11,p1012581,1,1000,c082146
195,1,2016-01-11,p1072601,1,4150,c097121
201,4,2016-01-11,p1178011,1,8800,c038572
201,5,2016-01-11,p1072601,1,4150,c038572
209,1,2016-01-11,p1178011,1,8800,c345766
209,5,2016-01-11,p1012581,1,1000,c345766
217,4,2016-01-11,p1175481,1,1300,c104743
219,2,2016-01-11,p1178011,1,8800,c095789
225,4,2016-01-11,p1005891,1,1950,c366888
231,3,2016-01-11,p1162631,1,4150,c343446
231,5,2016-01-11,p1149391,1,909,c343446
231,6,2016-01-11,p1231011,1,909,c343446
231,7,2016-01-11,p1152861,1,1091,c343446
235,4,2016-01-11,p1072601,1,4150,c069623
3,5,2016-01-11,p1005891,1,1950,c039165
3,7,2016-01-11,p1012761,1,1900,c039165
3,11,2016-01-11,p1207281,1,2600,c039165
3,13,2016-01-11,p1012581,1,1000,c039165
5,4,2016-01-11,p1012811,2,5000,c343257
5,5,2016-01-11,p1005891,1,1950,c343257
7,3,2016-01-11,p1201601,1,2870,c110521
7,16,2016-01-11,p1100371,2,800,c110521
11,1,2016-01-11,p1012951,1,3000,c368129
11,4,2016-01-11,p1139701,2,2090,c368129
11,5,2016-01-11,p1072601,1,4150,c368129
11,8,2016-01-11,p1052661,1,1455,c368129
11,10,2016-01-11,p1005621,1,2900,c368129
11,12,2016-01-11,p1012751,1,1350,c368129
13,6,2016-01-11,p1052661,1,1455,c146132
13,7,2016-01-11,p1097821,1,1000,c146132
13,8,2016-01-11,p1175481,1,1300,c146132
13,10,2016-01-11,p1178011,1,8800,c146132
13,12,2016-01-11,p1207281,3,7800,c146132
23,2,2016-01-11,p1072601,1,4150,c085186
23,3,2016-01-11,p1012811,1,2500,c085186
23,9,2016-01-11,p1026741,2,6454,c085186
27,5,2016-01-11,p1012761,1,1900,c135481
27,6,2016-01-11,p1012951,1,3000,c135481
31,1,2016-01-11,p1175481,2,2600,c274203
33,3,2016-01-11,p1162631,2,8300,c256610
33,4,2016-01-11,p1005891,2,3900,c256610
35,4,2016-01-11,p1194801,2,16400,c098406
35,5,2016-01-11,p1005771,1,1850,c098406
45,5,2016-01-11,p1005771,1,1850,c275598
45,6,2016-01-11,p1005891,1,1950,c275598
47,1,2016-01-11,p1012811,1,2500,c140124
47,2,2016-01-11,p1178011,1,8800,c140124
53,2,2016-01-11,p1030071,1,3950,c368172
53,4,2016-01-11,p1119071,1,1091,c368172
53,5,2016-01-11,p1052661,1,1455,c368172
53,7,2016-01-11,p1097821,1,1000,c368172
55,2,2016-01-11,p1012811,1,2500,c316488
55,3,2016-01-11,p1005891,1,1950,c316488
3,1,2016-01-12,p1175481,1,1300,c339507
3,2,2016-01-12,p1256521,2,3700,c339507
3,4,2016-01-12,p1162631,1,4150,c339507
3,9,2016-01-12,p1012811,1,2500,c339507
5,1,2016-01-12,p1139701,7,7315,c128162
7,1,2016-01-12,p1162631,1,4150,c122048
9,1,2016-01-12,p1005891,1,1950,c204231
15,5,2016-01-12,p1012751,1,1350,c224604
19,2,2016-01-12,p1194801,1,8200,c095909
19,3,2016-01-12,p1162631,1,4150,c095909
21,2,2016-01-12,p1175481,1,1300,c054365
21,3,2016-01-12,p1005891,2,3900,c054365
23,5,2016-01-12,p1072601,1,4150,c308745
25,5,2016-01-12,p1036481,1,1050,c218626
29,3,2016-01-12,p1012581,1,1000,c312420
29,4,2016-01-12,p1097591,2,1200,c312420
33,1,2016-01-12,p1133371,2,2000,c226603
37,1,2016-01-12,p1030071,1,3950,c228889
37,2,2016-01-12,p1012811,1,2500,c228889
37,3,2016-01-12,p1072601,1,4150,c228889
37,4,2016-01-12,p1026741,1,3227,c228889
39,3,2016-01-12,p1175481,1,1300,c293590
45,8,2016-01-12,p1178011,1,8800,c017544
45,12,2016-01-12,p1012751,1,1350,c017544
47,1,2016-01-12,p1005891,1,1950,c038174
47,2,2016-01-12,p1005771,1,1850,c038174
47,4,2016-01-12,p1175481,1,1300,c038174
47,6,2016-01-12,p1013161,1,2900,c038174
49,1,2016-01-12,p1127201,2,7454,c040493
55,1,2016-01-12,p1178011,1,8800,c323093
55,7,2016-01-12,p1005771,1,1850,c323093
63,2,2016-01-12,p1178011,1,8800,c225069
63,3,2016-01-12,p1089531,1,2600,c225069
63,5,2016-01-12,p1100371,2,800,c225069
73,4,2016-01-12,p1030071,1,3950,c130077
75,4,2016-01-12,p1175481,2,2600,c271006
83,2,2016-01-12,p1097821,2,2000,c235203
83,4,2016-01-12,p1005891,1,1950,c235203
83,5,2016-01-12,p1175481,1,1300,c235203
83,6,2016-01-12,p1089531,1,2600,c235203
83,8,2016-01-12,p1012751,1,1350,c235203
83,9,2016-01-12,p1012811,1,2500,c235203
83,13,2016-01-12,p1013161,1,2900,c235203
99,8,2016-01-12,p1012811,1,2500,c365956
101,2,2016-01-12,p1030071,1,3950,c350641
115,2,2016-01-12,p1175481,1,1300,c221347
159,1,2016-01-12,p1072601,1,4150,c211169
159,2,2016-01-12,p1089531,1,2600,c211169
165,2,2016-01-12,p1194801,1,8200,c127482
167,1,2016-01-12,p1005621,1,2900,c098957
167,6,2016-01-12,p1097591,1,600,c098957
167,7,2016-01-12,p1012581,2,2000,c098957
167,9,2016-01-12,p1012761,1,1900,c098957
173,2,2016-01-12,p1052661,1,1455,c368015
183,2,2016-01-12,p1030071,1,3950,c368342
183,14,2016-01-12,p1133371,1,1000,c368342
135,1,2016-01-12,p1178011,1,8800,c293458
135,3,2016-01-12,p1100371,3,1200,c293458
135,4,2016-01-12,p1005771,1,1850,c293458
137,3,2016-01-12,p1005771,5,9250,c070813
141,1,2016-01-12,p1246581,1,1136,c057271
141,2,2016-01-12,p1006281,1,864,c057271
157,1,2016-01-12,p1097821,1,1000,c105246
159,2,2016-01-12,p1005771,1,1850,c175118
159,4,2016-01-12,p1175481,1,1300,c175118
161,2,2016-01-12,p1072601,1,4150,c338921
163,9,2016-01-12,p1005891,2,3900,c109889
171,4,2016-01-12,p1097591,1,600,c220756
171,5,2016-01-12,p1012951,1,3000,c220756
175,2,2016-01-12,p1005771,1,1850,c330325
177,1,2016-01-12,p1097591,1,600,c271462
177,2,2016-01-12,p1005891,1,1950,c271462
183,1,2016-01-12,p1178011,1,8800,c234998
183,3,2016-01-12,p1072601,1,4150,c234998
185,2,2016-01-12,p1012951,1,3000,c336644
187,2,2016-01-12,p1012811,1,2500,c085186
191,4,2016-01-12,p1246581,4,4544,c112142
191,6,2016-01-12,p1175481,1,1300,c112142
195,1,2016-01-12,p1178011,1,8800,c076508
195,2,2016-01-12,p1005771,1,1850,c076508
197,1,2016-01-12,p1152861,1,1091,c215674
197,6,2016-01-12,p1133371,1,1000,c215674
201,3,2016-01-12,p1005891,1,1950,c150417
201,5,2016-01-12,p1026741,2,6454,c150417
207,1,2016-01-12,p1012751,1,1350,c048405
211,4,2016-01-12,p1097821,2,2000,c261935
217,1,2016-01-12,p1036481,2,2100,c037999
225,2,2016-01-12,p1072601,1,4150,c340239
231,2,2016-01-12,p1178011,1,8800,c366873
9,2,2016-01-12,p1012751,1,1350,c121138
9,4,2016-01-12,p1089531,1,2600,c121138
19,2,2016-01-12,p1012581,2,2000,c117495
19,6,2016-01-12,p1256521,2,3700,c117495
19,8,2016-01-12,p1100371,2,800,c117495
23,1,2016-01-12,p1178011,1,8800,c082560
25,2,2016-01-12,p1133371,1,1000,c105246
25,3,2016-01-12,p1246581,1,1136,c105246
27,3,2016-01-12,p1194801,1,8200,c310553
27,4,2016-01-12,p1089531,1,2600,c310553
27,5,2016-01-12,p1005891,1,1950,c310553
33,1,2016-01-12,p1012751,1,1350,c322763
33,2,2016-01-12,p1175481,1,1300,c322763
33,5,2016-01-12,p1139681,1,909,c322763
37,4,2016-01-12,p1005621,3,8700,c231043
37,7,2016-01-12,p1012581,2,2000,c231043
37,9,2016-01-12,p1005891,1,1950,c231043
41,1,2016-01-12,p1072601,1,4150,c106015
41,2,2016-01-12,p1005771,1,1850,c106015
43,1,2016-01-12,p1207281,1,2600,c088439
43,3,2016-01-12,p1175481,1,1300,c088439
53,2,2016-01-12,p1246581,1,1136,c362576
61,1,2016-01-12,p1207281,1,1820,c340631
61,2,2016-01-12,p1207281,-1,-2600,c340631
65,2,2016-01-12,p1072601,1,4150,c135606
65,10,2016-01-12,p1012811,1,2500,c135606
67,2,2016-01-12,p1013161,1,2900,c352739
73,2,2016-01-12,p1234751,1,909,c082146
75,1,2016-01-12,p1005891,1,1950,c123874
81,1,2016-01-12,p1005771,1,1850,c028666
81,3,2016-01-12,p1072601,1,4150,c028666
83,1,2016-01-12,p1012581,1,1000,c117627
85,1,2016-01-12,p1127201,1,3727,c236759
85,4,2016-01-12,p1072601,1,4150,c236759
85,5,2016-01-12,p1013161,1,2900,c236759
85,8,2016-01-12,p1246581,1,1136,c236759
85,9,2016-01-12,p1054261,1,2091,c236759
85,10,2016-01-12,p1012581,1,1000,c236759
85,12,2016-01-12,p1097591,1,600,c236759
85,16,2016-01-12,p1235451,1,1227,c236759
89,3,2016-01-12,p1011291,3,819,c048405
99,3,2016-01-12,p1012811,1,2500,c103446
99,4,2016-01-12,p1089531,1,2600,c103446
99,5,2016-01-12,p1012581,4,4000,c103446
99,8,2016-01-12,p1097821,1,1000,c103446
101,1,2016-01-12,p1097591,1,600,c299857
103,4,2016-01-12,p1005891,1,1950,c260402
109,6,2016-01-12,p1005771,1,1850,c155920
129,1,2016-01-12,p1175481,1,1300,c212034
129,2,2016-01-12,p1012951,1,3000,c212034
131,3,2016-01-12,p1072601,1,4370,c084237
137,1,2016-01-12,p1175481,1,1300,c140124
137,2,2016-01-12,p1012951,1,3000,c140124
139,3,2016-01-12,p1012811,1,2500,c135760
139,6,2016-01-12,p1005621,1,2900,c135760
139,7,2016-01-12,p1175481,1,1300,c135760
141,4,2016-01-12,p1012811,2,5000,c206248
141,5,2016-01-12,p1012761,1,1900,c206248
141,8,2016-01-12,p1012751,2,2700,c206248
141,11,2016-01-12,p1175481,5,6500,c206248
141,12,2016-01-12,p1013161,3,8700,c206248
145,1,2016-01-12,p1100371,2,800,c110521
145,3,2016-01-12,p1026741,1,3227,c110521
147,1,2016-01-12,p1089531,1,2600,c352730
147,2,2016-01-12,p1178011,1,8800,c352730
147,4,2016-01-12,p1005891,2,3900,c352730
149,4,2016-01-12,p1097821,2,2000,c153528
