OrderID,Seq,OrderDate,ProductID,Qty,Amt,CustomerID
133,4,2016-03-07,p1006411,1,1091,c325775
133,10,2016-03-07,p1013161,1,2950,c325775
133,11,2016-03-07,p1159481,1,1800,c325775
133,13,2016-03-07,p1200641,1,9000,c325775
133,14,2016-03-07,p1030071,1,4650,c325775
133,21,2016-03-07,p1139681,1,909,c325775
133,23,2016-03-07,p1139701,1,1045,c325775
133,26,2016-03-07,p1207281,1,2600,c325775
133,32,2016-03-07,p1191881,1,1750,c325775
133,33,2016-03-07,p1144371,1,2850,c325775
133,34,2016-03-07,p1235451,1,1227,c325775
133,35,2016-03-07,p1052661,1,1455,c325775
135,3,2016-03-07,p1036481,1,945,c085861
135,5,2016-03-07,p1162631,1,3680,c085861
135,8,2016-03-07,p1072601,1,4600,c085861
141,1,2016-03-07,p1246581,1,1136,c030869
141,2,2016-03-07,p1234751,1,909,c030869
143,3,2016-03-07,p1191881,1,1750,c368315
147,4,2016-03-07,p1036481,2,2100,c305406
147,6,2016-03-07,p1100371,2,800,c305406
147,7,2016-03-07,p1207281,1,2600,c305406
147,8,2016-03-07,p1178011,1,7900,c305406
147,10,2016-03-07,p1246581,2,2272,c305406
149,4,2016-03-07,p1005891,1,1950,c122996
151,2,2016-03-07,p1072601,1,4600,c056399
151,5,2016-03-07,p1256521,1,1850,c056399
153,1,2016-03-07,p1235451,1,1227,c116212
153,3,2016-03-07,p1200641,1,9000,c116212
153,4,2016-03-07,p1072601,1,4600,c116212
153,7,2016-03-07,p1030071,1,4650,c116212
153,8,2016-03-07,p1246581,2,2272,c116212
153,9,2016-03-07,p1139701,2,2090,c116212
153,10,2016-03-07,p1011291,2,546,c116212
153,11,2016-03-07,p1002841,1,11520,c116212
155,2,2016-03-07,p1175481,1,1300,c103522
155,3,2016-03-07,p1001771,1,3300,c103522
159,1,2016-03-07,p1191881,1,1750,c302963
163,1,2016-03-07,p1001771,1,3300,c238049
163,2,2016-03-07,p1012951,1,3000,c238049
167,3,2016-03-07,p1191881,1,1750,c052684
167,4,2016-03-07,p1159481,1,1800,c052684
169,3,2016-03-07,p1256521,1,1850,c265761
175,1,2016-03-07,p1178011,1,7900,c110521
177,4,2016-03-07,p1139701,1,1045,c275248
177,5,2016-03-07,p1139681,1,909,c275248
179,1,2016-03-07,p1149411,2,2000,c193316
179,3,2016-03-07,p1002841,1,11520,c193316
183,2,2016-03-07,p1052661,1,1455,c214911
183,5,2016-03-07,p1072601,2,9200,c214911
185,1,2016-03-07,p1005891,2,3900,c352730
189,4,2016-03-07,p1005891,1,1950,c082866
189,6,2016-03-07,p1006281,1,864,c082866
123,4,2016-03-08,p1005891,1,1950,c359081
123,9,2016-03-08,p1012951,1,3000,c359081
123,10,2016-03-08,p1026741,1,3227,c359081
123,11,2016-03-08,p1191881,1,1750,c359081
129,1,2016-03-08,p1012641,1,1550,c038180
129,2,2016-03-08,p1175481,1,1300,c038180
129,3,2016-03-08,p1001771,1,3300,c038180
135,2,2016-03-08,p1030071,1,4650,c171937
137,3,2016-03-08,p1194801,1,6800,c323884
139,1,2016-03-08,p1005891,2,3900,c049626
139,2,2016-03-08,p1175481,2,2600,c049626
147,5,2016-03-08,p1246581,1,1136,c056399
147,7,2016-03-08,p1191881,1,1750,c056399
157,2,2016-03-08,p1001771,1,3300,c273437
157,4,2016-03-08,p1052661,1,1455,c273437
159,3,2016-03-08,p1030071,1,4650,c135606
159,4,2016-03-08,p1072601,1,4600,c135606
159,5,2016-03-08,p1246581,1,1136,c135606
159,10,2016-03-08,p1191881,1,1750,c135606
165,4,2016-03-08,p1012641,1,1550,c107853
165,6,2016-03-08,p1005771,1,1850,c107853
165,7,2016-03-08,p1012951,2,6000,c107853
167,1,2016-03-08,p1005771,1,1850,c062610
167,7,2016-03-08,p1030071,1,4650,c062610
167,12,2016-03-08,p1097821,1,1000,c062610
167,13,2016-03-08,p1052661,1,1455,c062610
169,1,2016-03-08,p1012951,1,3000,c087047
169,2,2016-03-08,p1013161,1,2950,c087047
169,3,2016-03-08,p1133371,2,2000,c087047
169,5,2016-03-08,p1097591,1,600,c087047
171,1,2016-03-08,p1119071,1,1091,c274375
171,2,2016-03-08,p1097821,3,3000,c274375
93,3,2016-03-08,p1005771,1,1850,c238049
93,5,2016-03-08,p1072601,1,4600,c238049
93,8,2016-03-08,p1127201,1,3727,c238049
93,12,2016-03-08,p1030071,1,4650,c238049
93,13,2016-03-08,p1194801,1,6800,c238049
93,16,2016-03-08,p1097821,1,1000,c238049
95,2,2016-03-08,p1191881,-1,-1750,c179633
95,3,2016-03-08,p1006411,1,1091,c179633
101,3,2016-03-08,p1012951,1,3000,c181972
101,7,2016-03-08,p1052661,1,1455,c181972
105,4,2016-03-08,p1175481,1,1300,c317547
105,5,2016-03-08,p1005771,1,1850,c317547
105,6,2016-03-08,p1127201,1,3727,c317547
115,2,2016-03-08,p1030071,1,4650,c310506
195,3,2016-03-08,p1133371,2,2000,c360455
195,4,2016-03-08,p1175481,1,1300,c360455
195,6,2016-03-08,p1097821,1,1000,c360455
201,1,2016-03-08,p1178011,1,7900,c299230
201,6,2016-03-08,p1012951,1,3000,c299230
203,2,2016-03-08,p1089531,1,2600,c348136
203,4,2016-03-08,p1097591,1,600,c348136
203,5,2016-03-08,p1005891,1,1950,c348136
203,6,2016-03-08,p1175481,1,1300,c348136
205,2,2016-03-08,p1191881,1,1750,c150417
205,5,2016-03-08,p1144371,1,2850,c150417
205,6,2016-03-08,p1026741,1,3227,c150417
207,1,2016-03-08,p1144371,4,11400,c046178
213,1,2016-03-08,p1175481,1,1300,c085584
3,4,2016-03-08,p1072601,1,4600,c355506
3,5,2016-03-08,p1178011,2,15800,c355506
9,4,2016-03-08,p1191881,1,1750,c310553
9,7,2016-03-08,p1178011,1,7900,c310553
11,1,2016-03-08,p1012751,1,1500,c291927
11,4,2016-03-08,p1207281,1,2600,c291927
17,2,2016-03-08,p1012581,1,1050,c274836
21,4,2016-03-08,p1012581,1,1050,c148616
25,1,2016-03-08,p1012761,1,1900,c309295
27,1,2016-03-08,p1012761,1,1900,c038886
27,2,2016-03-08,p1005891,1,1950,c038886
35,2,2016-03-08,p1012581,2,2100,c314205
35,3,2016-03-08,p1005771,2,3700,c314205
41,6,2016-03-08,p1005771,1,1850,c363992
41,7,2016-03-08,p1175481,1,1300,c363992
43,10,2016-03-08,p1119071,1,1091,c104135
43,13,2016-03-08,p1005891,1,1950,c104135
47,1,2016-03-08,p1012811,1,2500,c353056
47,2,2016-03-08,p1178011,1,7900,c353056
49,2,2016-03-08,p1005891,1,1950,c128348
53,2,2016-03-08,p1175481,1,1300,c037932
53,3,2016-03-08,p1005891,1,1950,c037932
57,1,2016-03-08,p1178011,1,7900,c228671
57,2,2016-03-08,p1207281,1,2600,c228671
57,4,2016-03-08,p1012641,1,1550,c228671
59,1,2016-03-08,p1144371,1,2850,c028666
71,3,2016-03-08,p1005621,1,2900,c155875
75,1,2016-03-08,p1006411,1,1091,c268624
75,3,2016-03-08,p1001771,1,3300,c268624
81,6,2016-03-08,p1012581,1,1050,c280471
81,7,2016-03-08,p1012761,1,1900,c280471
81,8,2016-03-08,p1011291,1,273,c280471
87,2,2016-03-08,p1178011,1,7900,c054711
87,7,2016-03-08,p1030071,1,4650,c054711
87,8,2016-03-08,p1159481,1,1800,c054711
87,10,2016-03-08,p1100371,4,1600,c054711
93,2,2016-03-08,p1119071,1,1091,c341969
99,2,2016-03-08,p1194801,1,6800,c109363
99,7,2016-03-08,p1207281,1,2600,c109363
107,6,2016-03-08,p1030071,1,4650,c059914
113,1,2016-03-08,p1030071,2,9300,c256610
117,1,2016-03-08,p1231011,2,1818,c315780
123,1,2016-03-08,p1005891,3,5850,c081327
123,2,2016-03-08,p1005771,1,1850,c081327
123,3,2016-03-08,p1012761,1,1900,c081327
123,6,2016-03-08,p1012751,1,1500,c081327
125,1,2016-03-08,p1178011,1,7900,c206400
125,3,2016-03-08,p1052661,2,2910,c206400
125,5,2016-03-08,p1246581,2,2272,c206400
125,6,2016-03-08,p1013161,1,2950,c206400
127,1,2016-03-08,p1200641,1,9000,c038309
133,1,2016-03-08,p1194801,1,6800,c271006
133,4,2016-03-08,p1012761,1,1900,c271006
133,5,2016-03-08,p1175481,2,2600,c271006
133,7,2016-03-08,p1012751,1,1500,c271006
135,6,2016-03-08,p1144371,1,2850,c150670
139,3,2016-03-08,p1200641,1,9000,c126771
139,5,2016-03-08,p1207281,1,2600,c126771
141,3,2016-03-08,p1097821,2,2000,c298592
141,4,2016-03-08,p1005771,1,1850,c298592
145,5,2016-03-08,p1005891,1,1950,c313433
145,8,2016-03-08,p1013161,1,2950,c313433
149,1,2016-03-08,p1200641,1,9000,c124315
151,4,2016-03-08,p1072601,1,4600,c302963
151,5,2016-03-08,p1030071,1,4650,c302963
151,7,2016-03-08,p1097821,1,1000,c302963
155,1,2016-03-08,p1194801,1,6800,c283663
155,3,2016-03-08,p1255281,1,1182,c283663
159,1,2016-03-08,p1178011,1,7900,c297997
159,2,2016-03-08,p1012811,1,2500,c297997
161,1,2016-03-08,p1178011,1,7900,c100815
161,6,2016-03-08,p1005891,1,1950,c100815
165,3,2016-03-08,p1246581,1,1136,c017672
165,4,2016-03-08,p1097821,1,1000,c017672
165,5,2016-03-08,p1235451,1,1227,c017672
167,3,2016-03-08,p1159481,1,1800,c109363
169,1,2016-03-08,p1255281,1,1182,c150417
181,1,2016-03-08,p1194801,1,6800,c338238
181,5,2016-03-08,p1191881,1,1750,c338238
183,1,2016-03-08,p1072601,2,9200,c080508
183,2,2016-03-08,p1012811,1,2500,c080508
183,3,2016-03-08,p1159481,1,1800,c080508
183,5,2016-03-08,p1194801,1,6800,c080508
187,1,2016-03-08,p1200641,1,9000,c290510
187,2,2016-03-08,p1030071,1,4650,c290510
187,3,2016-03-08,p1194801,1,6800,c290510
191,1,2016-03-08,p1030071,1,4650,c364899
191,4,2016-03-08,p1005621,1,2900,c364899
191,8,2016-03-08,p1207281,1,2600,c364899
197,2,2016-03-08,p1144371,1,2850,c345760
197,4,2016-03-08,p1178011,1,7900,c345760
199,10,2016-03-08,p1133371,2,2000,c226725
199,11,2016-03-08,p1005621,1,2900,c226725
205,3,2016-03-08,p1207281,1,2600,c312185
205,4,2016-03-08,p1133371,1,1000,c312185
207,4,2016-03-08,p1178011,1,7900,c360632
213,1,2016-03-08,p1178011,1,7900,c338224
215,1,2016-03-08,p1097821,2,2000,c366888
87,1,2016-03-08,p1012751,1,1500,c328828
91,2,2016-03-08,p1006281,1,864,c170207
5,1,2016-03-08,p1100371,5,2000,c318047
7,2,2016-03-08,p1194801,1,6800,c038304
9,1,2016-03-08,p1159481,1,1800,c109509
13,1,2016-03-08,p1012761,1,1900,c268217
13,3,2016-03-08,p1144371,1,2850,c268217
13,4,2016-03-08,p1159481,1,1800,c268217
15,1,2016-03-08,p1191881,1,1750,c144000
23,1,2016-03-08,p1144371,1,2850,c017487
39,2,2016-03-08,p1178011,1,7900,c337999
39,5,2016-03-08,p1012811,1,2500,c337999
39,9,2016-03-08,p1144371,1,2850,c337999
39,10,2016-03-08,p1097591,1,600,c337999
41,3,2016-03-08,p1072601,2,9200,c215200
41,4,2016-03-08,p1030071,1,4650,c215200
45,1,2016-03-08,p1194801,1,6800,c059876
53,3,2016-03-08,p1162631,1,4600,c098957
53,4,2016-03-08,p1255281,1,1182,c098957
61,1,2016-03-08,p1100371,2,800,c317471
69,2,2016-03-08,p1006281,1,864,c352739
69,3,2016-03-08,p1097821,2,2000,c352739
69,11,2016-03-08,p1256521,1,1850,c352739
69,12,2016-03-08,p1100371,2,800,c352739
71,3,2016-03-08,p1256521,2,3700,c312857
73,4,2016-03-08,p1005621,1,2900,c280766
73,6,2016-03-08,p1012761,1,1900,c280766
73,8,2016-03-08,p1012581,2,2100,c280766
73,9,2016-03-08,p1144371,1,2850,c280766
75,5,2016-03-08,p1175481,1,1300,c192673
79,1,2016-03-08,p1012811,1,2500,c321209
79,3,2016-03-08,p1159481,1,1800,c321209
79,4,2016-03-08,p1005891,1,1950,c321209
79,6,2016-03-08,p1100371,4,1600,c321209
81,1,2016-03-08,p1072601,2,8924,c257932
83,3,2016-03-08,p1175481,1,1300,c111738
83,4,2016-03-08,p1012581,1,1050,c111738
29,5,2016-03-09,p1201601,1,3300,c211169
33,5,2016-03-09,p1030071,1,4650,c194094
33,6,2016-03-09,p1005771,1,1850,c194094
33,7,2016-03-09,p1012581,2,2100,c194094
33,8,2016-03-09,p1255281,3,3546,c194094
33,9,2016-03-09,p1097591,2,1200,c194094
33,10,2016-03-09,p1012641,1,1550,c194094
35,3,2016-03-09,p1012751,1,1500,c026507
35,7,2016-03-09,p1005891,3,5850,c026507
37,1,2016-03-09,p1194801,1,6800,c238833
39,1,2016-03-09,p1200641,2,18000,c078075
55,3,2016-03-09,p1052661,2,2910,c152439
55,4,2016-03-09,p1097821,1,1000,c152439
55,6,2016-03-09,p1235451,1,1227,c152439
57,1,2016-03-09,p1026741,3,9681,c017706
57,2,2016-03-09,p1012751,1,1500,c017706
59,1,2016-03-09,p1012811,1,2500,c017620
59,2,2016-03-09,p1012761,2,3800,c017620
61,2,2016-03-09,p1149401,1,909,c343734
65,1,2016-03-09,p1133371,1,1000,c256744
71,1,2016-03-09,p1175481,1,1300,c078549
75,1,2016-03-09,p1072601,1,4600,c304031
75,2,2016-03-09,p1175481,1,1300,c304031
75,8,2016-03-09,p1012751,1,1500,c304031
79,1,2016-03-09,p1194801,1,6800,c017522
87,1,2016-03-09,p1127201,1,3727,c037554
93,1,2016-03-09,p1178011,1,7900,c217179
93,3,2016-03-09,p1012951,1,3000,c217179
93,4,2016-03-09,p1139681,2,1818,c217179
93,6,2016-03-09,p1005771,1,1850,c217179
93,8,2016-03-09,p1012811,1,2500,c217179
95,2,2016-03-09,p1012641,1,1550,c136498
95,3,2016-03-09,p1005891,1,1950,c136498
95,4,2016-03-09,p1012581,1,1050,c136498
95,5,2016-03-09,p1255281,2,2364,c136498
95,6,2016-03-09,p1005621,1,2900,c136498
97,3,2016-03-09,p1178011,1,7900,c084202
97,5,2016-03-09,p1012581,5,5250,c084202
99,2,2016-03-09,p1178011,1,7900,c293026
105,4,2016-03-09,p1097821,1,1000,c105246
109,1,2016-03-09,p1152861,1,1091,c317471
117,2,2016-03-09,p1005891,1,1950,c174027
117,4,2016-03-09,p1191881,1,1750,c174027
117,7,2016-03-09,p1097591,1,600,c174027
117,10,2016-03-09,p1175481,1,1300,c174027
119,4,2016-03-09,p1191881,1,1750,c193651
119,5,2016-03-09,p1207281,1,2600,c193651
121,1,2016-03-09,p1255281,1,1182,c229117
123,6,2016-03-09,p1133371,1,1000,c087047
125,1,2016-03-09,p1001771,1,3300,c339083
129,4,2016-03-09,p1005891,4,7800,c345371
129,6,2016-03-09,p1097831,1,1455,c345371
131,3,2016-03-09,p1052661,1,1455,c274203
135,1,2016-03-09,p1097821,1,1000,c088683
137,2,2016-03-09,p1005891,1,1950,c039938
143,1,2016-03-09,p1178011,1,7900,c054365
155,4,2016-03-09,p1005771,1,1850,c037443
173,1,2016-03-09,p1133371,4,4000,c085186
179,2,2016-03-09,p1012811,3,7500,c206248
181,1,2016-03-09,p1012761,-1,-1900,c111322
191,3,2016-03-09,p1012761,1,1900,c017546
191,4,2016-03-09,p1178011,1,7900,c017546
193,1,2016-03-09,p1127201,1,3727,c030869
193,2,2016-03-09,p1149411,1,1000,c030869
201,4,2016-03-09,p1178011,1,7900,c083132
201,6,2016-03-09,p1127201,1,3727,c083132
201,14,2016-03-09,p1097591,1,600,c083132
201,17,2016-03-09,p1012951,1,3000,c083132
203,1,2016-03-09,p1178011,1,7900,c366888
5,1,2016-03-09,p1012951,1,3000,c268228
5,3,2016-03-09,p1194801,1,6800,c268228
7,1,2016-03-09,p1162631,1,4600,c327488
7,2,2016-03-09,p1100371,1,400,c327488
9,1,2016-03-09,p1005771,1,1850,c318849
9,3,2016-03-09,p1012581,1,1050,c318849
11,1,2016-03-09,p1012751,1,1500,c318849
19,4,2016-03-09,p1002841,1,12800,c345390
21,2,2016-03-09,p1159481,1,1800,c317547
25,1,2016-03-09,p1012811,1,2500,c038886
25,2,2016-03-09,p1175481,1,1300,c038886
29,4,2016-03-09,p1005891,1,1950,c083862
29,5,2016-03-09,p1201601,1,3300,c083862
29,8,2016-03-09,p1006411,1,1091,c083862
29,9,2016-03-09,p1006281,1,864,c083862
35,2,2016-03-09,p1255281,1,1182,c049344
37,1,2016-03-09,p1178011,1,7900,c366873
45,4,2016-03-09,p1119071,1,1091,c268216
51,3,2016-03-09,p1005771,1,1850,c150852
55,6,2016-03-09,p1175481,1,1300,c333692
55,12,2016-03-09,p1191881,1,1750,c333692
55,18,2016-03-09,p1207281,1,2600,c333692
55,19,2016-03-09,p1012951,1,3000,c333692
57,3,2016-03-09,p1072601,1,4600,c170363
61,2,2016-03-09,p1036481,1,1050,c140683
63,1,2016-03-09,p1012811,1,2500,c148979
63,2,2016-03-09,p1178011,2,15800,c148979
63,6,2016-03-09,p1030071,2,9300,c148979
63,8,2016-03-09,p1005891,1,1950,c148979
63,9,2016-03-09,p1006411,2,2182,c148979
63,10,2016-03-09,p1005771,1,1850,c148979
63,11,2016-03-09,p1133371,2,2000,c148979
65,6,2016-03-09,p1162631,1,4600,c083132
67,6,2016-03-09,p1175481,1,1300,c340631
67,7,2016-03-09,p1006411,1,1091,c340631
69,3,2016-03-09,p1194801,1,6800,c226725
73,1,2016-03-09,p1127201,1,3727,c090821
73,5,2016-03-09,p1001771,1,3300,c090821
73,7,2016-03-09,p1012751,1,1500,c090821
75,6,2016-03-09,p1175481,1,1300,c038352
83,1,2016-03-09,p1175481,1,1300,c354828
93,3,2016-03-09,p1162631,1,4600,c179219
99,5,2016-03-09,p1005621,1,2900,c362922
99,6,2016-03-09,p1178011,1,7900,c362922
99,7,2016-03-09,p1005771,1,1850,c362922
101,1,2016-03-09,p1194801,1,6800,c112428
101,4,2016-03-09,p1012811,1,2500,c112428
101,5,2016-03-09,p1001771,1,3300,c112428
101,6,2016-03-09,p1005771,1,1850,c112428
105,1,2016-03-09,p1006281,1,864,c121270
105,2,2016-03-09,p1133371,1,1000,c121270
111,3,2016-03-09,p1178011,1,7900,c348181
111,5,2016-03-09,p1054261,3,6273,c348181
111,6,2016-03-09,p1012581,1,1050,c348181
111,7,2016-03-09,p1194801,1,6800,c348181
111,8,2016-03-09,p1012641,1,1550,c348181
119,1,2016-03-09,p1159481,1,1800,c220756
119,3,2016-03-09,p1255281,1,1182,c220756
123,1,2016-03-09,p1089531,1,2600,c218626
123,3,2016-03-09,p1133371,1,1000,c218626
125,1,2016-03-09,p1127201,1,3727,c341307
125,4,2016-03-09,p1005621,1,2900,c341307
127,1,2016-03-09,p1178011,1,7900,c037924
127,2,2016-03-09,p1089531,1,2600,c037924
131,1,2016-03-09,p1175481,1,1300,c309850
131,3,2016-03-09,p1052661,2,2910,c309850
131,4,2016-03-09,p1012811,1,2500,c309850
131,5,2016-03-09,p1097831,2,2910,c309850
137,2,2016-03-09,p1005891,1,1950,c342059
141,1,2016-03-09,p1089531,1,2600,c142902
141,2,2016-03-09,p1191881,1,1750,c142902
141,3,2016-03-09,p1012761,2,3800,c142902
143,3,2016-03-09,p1012641,1,1550,c083678
145,2,2016-03-09,p1127201,1,3727,c166454
145,3,2016-03-09,p1012641,1,1550,c166454
145,4,2016-03-09,p1191881,1,1750,c166454
145,5,2016-03-09,p1012581,1,1050,c166454
149,3,2016-03-09,p1194801,1,6800,c366435
151,4,2016-03-09,p1026741,1,3227,c214911
155,2,2016-03-09,p1175481,1,1300,c017741
155,6,2016-03-09,p1005891,1,1950,c017741
157,3,2016-03-09,p1175481,1,1300,c058487
157,4,2016-03-09,p1191881,1,1750,c058487
161,3,2016-03-09,p1175481,1,1300,c294498
161,4,2016-03-09,p1012761,1,1900,c294498
163,1,2016-03-09,p1191881,1,1750,c303455
175,2,2016-03-09,p1002841,1,12800,c328823
179,1,2016-03-09,p1175481,1,1300,c037261
161,25,2016-03-10,p1012751,1,1500,c357553
167,1,2016-03-10,p1052661,1,1455,c277658
169,6,2016-03-10,p1012641,1,1550,c063941
169,7,2016-03-10,p1012581,1,1050,c063941
169,8,2016-03-10,p1119071,1,1091,c063941
173,3,2016-03-10,p1200641,1,9000,c214899
175,3,2016-03-10,p1052661,1,1455,c221752
175,4,2016-03-10,p1089531,1,2600,c221752
181,2,2016-03-10,p1139681,3,2727,c070800
187,1,2016-03-10,p1175481,2,2600,c314136
187,2,2016-03-10,p1005891,2,3900,c314136
191,1,2016-03-10,p1012581,1,1050,c051771
191,3,2016-03-10,p1178011,1,7900,c051771
195,2,2016-03-10,p1036481,1,1050,c046178
21,3,2016-03-10,p1012761,1,1900,c039165
21,7,2016-03-10,p1002841,1,12800,c039165
21,8,2016-03-10,p1178011,2,15800,c039165
27,1,2016-03-10,p1178011,1,7900,c055154
27,3,2016-03-10,p1119071,2,2182,c055154
41,1,2016-03-10,p1178011,1,7900,c218997
47,1,2016-03-10,p1194801,1,6800,c038886
49,2,2016-03-10,p1191881,1,1750,c076461
59,1,2016-03-10,p1002841,1,12800,c051125
63,2,2016-03-10,p1231011,1,909,c155920
63,7,2016-03-10,p1191881,1,1750,c155920
65,4,2016-03-10,p1012751,1,1500,c371568
71,1,2016-03-10,p1072601,1,4600,c121217
73,6,2016-03-10,p1194801,1,6800,c162600
73,7,2016-03-10,p1030071,1,4650,c162600
75,2,2016-03-10,p1152861,1,1091,c088320
79,4,2016-03-10,p1005771,1,1850,c165396
81,1,2016-03-10,p1144371,1,2850,c125672
83,1,2016-03-10,p1200641,1,8100,c052684
85,1,2016-03-10,p1200641,1,8100,c255098
85,3,2016-03-10,p1072601,1,4600,c255098
89,1,2016-03-10,p1097831,1,1455,c065481
89,2,2016-03-10,p1012811,1,2500,c065481
89,3,2016-03-10,p1002841,1,12800,c065481
91,2,2016-03-10,p1013161,1,2950,c313441
91,4,2016-03-10,p1191881,1,1750,c313441
105,6,2016-03-10,p1144371,1,2850,c268330
105,8,2016-03-10,p1246581,2,2272,c268330
109,3,2016-03-10,p1162631,1,4600,c120064
109,4,2016-03-10,p1012811,2,5000,c120064
113,2,2016-03-10,p1200641,1,9000,c352817
113,5,2016-03-10,p1178011,1,7900,c352817
113,7,2016-03-10,p1191881,1,1750,c352817
119,1,2016-03-10,p1178011,1,7900,c319782
119,3,2016-03-10,p1089531,1,2600,c319782
121,2,2016-03-10,p1011291,2,546,c217179
127,1,2016-03-10,p1159481,1,1800,c203789
127,2,2016-03-10,p1127201,1,3727,c203789
133,1,2016-03-10,p1178011,1,7900,c352708
135,4,2016-03-10,p1175481,1,1300,c089400
135,5,2016-03-10,p1005891,1,1950,c089400
141,3,2016-03-10,p1144371,1,2850,c095789
141,9,2016-03-10,p1191881,1,1750,c095789
141,10,2016-03-10,p1133371,1,1000,c095789
143,2,2016-03-10,p1005891,1,1950,c275002
143,3,2016-03-10,p1072601,2,9200,c275002
145,2,2016-03-10,p1072601,1,4600,c057038
145,3,2016-03-10,p1127201,1,3727,c057038
149,4,2016-03-10,p1133371,3,3000,c086592
151,1,2016-03-10,p1012641,1,1550,c080508
151,2,2016-03-10,p1030071,1,4650,c080508
151,3,2016-03-10,p1036481,1,1050,c080508
151,4,2016-03-10,p1097591,1,600,c080508
155,1,2016-03-10,p1012761,1,1900,c135481
155,3,2016-03-10,p1178011,1,7900,c135481
161,3,2016-03-10,p1012761,1,1900,c124389
171,1,2016-03-10,p1054261,2,4182,c017624
171,2,2016-03-10,p1072601,1,4600,c017624
181,3,2016-03-10,p1005771,4,7400,c147774
187,1,2016-03-10,p1178011,1,7900,c070800
187,3,2016-03-10,p1072601,1,4600,c070800
187,7,2016-03-10,p1139701,1,1045,c070800
187,8,2016-03-10,p1011291,1,273,c070800
189,7,2016-03-10,p1178011,1,7900,c298921
191,2,2016-03-10,p1011291,2,546,c313987
195,3,2016-03-10,p1012811,1,2500,c017754
195,8,2016-03-10,p1256521,1,1850,c017754
199,1,2016-03-10,p1159481,1,1800,c150417
19,10,2016-03-10,p1191881,1,1750,c149901
19,13,2016-03-10,p1144371,1,2850,c149901
25,2,2016-03-10,p1012751,1,1500,c187029
27,2,2016-03-10,p1152861,1,1091,c333911
31,5,2016-03-10,p1072601,1,4600,c232865
31,7,2016-03-10,p1100371,2,800,c232865
33,1,2016-03-10,p1012761,1,1804,c213699
33,3,2016-03-10,p1072601,1,4369,c213699
43,3,2016-03-10,p1194801,1,6800,c103446
51,4,2016-03-10,p1013161,1,2950,c268330
55,3,2016-03-10,p1178011,1,7900,c316488
65,5,2016-03-10,p1256521,1,1850,c280471
67,4,2016-03-10,p1005891,1,1950,c038779
71,1,2016-03-10,p1162631,1,4600,c054396
73,2,2016-03-10,p1139701,1,1045,c277352
73,3,2016-03-10,p1133371,2,2000,c277352
73,5,2016-03-10,p1005771,1,1850,c277352
87,1,2016-03-10,p1149391,1,909,c088683
87,3,2016-03-10,p1097821,3,3000,c088683
93,3,2016-03-10,p1191881,1,1750,c093176
93,4,2016-03-10,p1012581,1,1050,c093176
93,9,2016-03-10,p1144371,1,2850,c093176
99,1,2016-03-10,p1006281,1,864,c121270
99,2,2016-03-10,p1119071,1,1091,c121270
105,3,2016-03-10,p1144371,1,2850,c354515
109,5,2016-03-10,p1207281,1,2600,c099866
109,6,2016-03-10,p1001771,1,3300,c099866
109,10,2016-03-10,p1012761,1,1900,c099866
115,4,2016-03-10,p1200641,1,9000,c124315
121,5,2016-03-10,p1012761,1,1900,c330165
127,6,2016-03-10,p1133371,1,1000,c218626
133,2,2016-03-10,p1012751,1,1500,c155875
135,1,2016-03-10,p1052661,1,1455,c265761
135,4,2016-03-10,p1133371,1,1000,c265761
135,7,2016-03-10,p1030071,1,4650,c265761
139,1,2016-03-10,p1012641,1,1550,c097121
139,4,2016-03-10,p1100371,2,800,c097121
141,2,2016-03-10,p1012751,1,1500,c238049
145,1,2016-03-10,p1012581,1,1050,c070800
145,2,2016-03-10,p1012641,1,1550,c070800
149,1,2016-03-10,p1097821,2,2000,c222461
149,2,2016-03-10,p1052661,2,2910,c222461
149,3,2016-03-10,p1175481,1,1300,c222461
149,4,2016-03-10,p1002841,1,12800,c222461
45,2,2016-03-11,p1178011,2,15800,c202863
47,1,2016-03-11,p1127201,1,3727,c164403
47,3,2016-03-11,p1002841,1,11520,c164403
55,6,2016-03-11,p1005891,1,1950,c069762
55,13,2016-03-11,p1159481,1,1800,c069762
57,5,2016-03-11,p1097831,1,1455,c037443
61,7,2016-03-11,p1005891,1,1950,c082866
61,8,2016-03-11,p1144371,1,2850,c082866
61,10,2016-03-11,p1002841,1,11520,c082866
61,13,2016-03-11,p1191881,1,1750,c082866
61,16,2016-03-11,p1012751,1,1500,c082866
67,1,2016-03-11,p1006411,2,2182,c235016
67,3,2016-03-11,p1005891,1,1950,c235016
71,1,2016-03-11,p1144371,2,5700,c017754
71,5,2016-03-11,p1100371,4,1600,c017754
71,9,2016-03-11,p1012751,1,1500,c017754
79,3,2016-03-11,p1100371,6,2400,c157116
79,4,2016-03-11,p1036481,1,1050,c157116
83,7,2016-03-11,p1001771,1,3300,c051732
85,2,2016-03-11,p1006411,2,2182,c344728
85,4,2016-03-11,p1005771,1,1850,c344728
85,5,2016-03-11,p1001771,1,3300,c344728
85,6,2016-03-11,p1191881,1,1750,c344728
87,1,2016-03-11,p1119071,1,1091,c265814
93,1,2016-03-11,p1246581,2,2272,c030869
93,2,2016-03-11,p1234751,1,909,c030869
95,2,2016-03-11,p1246581,1,1136,c017672
95,4,2016-03-11,p1235451,1,1227,c017672
95,7,2016-03-11,p1234751,2,1818,c017672
